id,aegis_name,name,level,hp,sp,base_exp,job_exp,attack_min,attack_max,defense,magic_defense,str,agi,vit,int,dex,luk,size,race,element,element_level,attack_range,walk_speed,attack_delay,attack_motion,damage_motion,ai,class,modes,drop_count,mvp_drop_count
1964,NIGHTMARE_T,Nightmare,30,2000,1,512,387,100,200,0,40,1,100,1,1,100,1,Large,Brute,Ghost,3,1,150,1816,816,432,06,Boss,,3,0
1965,M_WILD_ROSE,Wild Rose,38,4000,50,0,0,100,145,0,15,0,85,15,35,65,80,Small,Brute,Wind,1,1,100,964,864,288,06,Normal,,0,0
1966,M_DOPPELGANGER,Doppelganger,72,7800,200,0,0,200,250,30,20,0,38,30,35,65,65,Medium,Demon,Dark,3,1,100,300,480,288,06,Boss,,0,0
1967,M_YGNIZEM,Egnigem Cenia,79,7800,200,0,0,200,250,30,20,0,38,30,35,65,65,Medium,Demihuman,Fire,2,1,100,300,480,288,06,Boss,,0,0
1968,E_STROUF,Strouf,48,11990,1,6160,4196,200,1250,5,50,1,40,45,92,43,65,Large,Fish,Water,3,1,150,1872,672,384,06,Normal,,8,0
1969,E_MARC,Marc,36,6900,1,1976,1250,220,280,5,10,1,36,36,20,56,30,Medium,Fish,Water,2,1,150,1272,72,480,06,Normal,,8,0
1970,E_OBEAUNE,Obeune,31,3952,1,1288,814,141,165,0,40,1,31,31,55,74,85,Medium,Fish,Water,2,1,200,1872,672,288,06,Normal,,8,0
1971,E_VADON,Vadon,19,1017,1,270,170,74,85,20,0,1,19,16,10,36,15,Small,Fish,Water,1,1,300,1632,432,540,06,Normal,,8,0
1972,E_MARINA,Marina,21,2087,1,436,280,84,106,0,5,1,21,21,0,36,10,Small,Plant,Water,2,1,400,2280,1080,864,06,Normal,,7,0
1973,E_PORING,Poring,1,50,1,2,1,7,10,0,5,1,1,1,0,6,30,Medium,Plant,Water,1,1,400,1872,672,480,06,Normal,,5,0
1974,BANSHEE_MASTER,Banshee Master,84,47222,1,30000,24000,2666,3609,20,40,30,74,1,180,105,1,Medium,Demon,Dark,2,2,150,676,504,504,20,Normal,Detector,8,0
1975,BEHOLDER_MASTER,Beholder master,70,24150,1,9000,11400,1723,2300,17,30,60,62,25,89,85,32,Medium,Formless,Wind,2,6,190,336,840,360,20,Normal,,7,0
1976,COBALT_MINERAL,Cobalt Mineral,72,29665,1,12332,10379,1446,2979,40,30,60,77,35,57,77,32,Medium,Formless,Neutral,2,1,200,648,480,360,20,Normal,,8,0
1977,HEAVY_METALING,Heavy Metaling,73,28433,1,9320,8831,1350,1700,40,30,30,65,28,40,77,2,Small,Formless,Neutral,1,1,200,384,672,480,20,Normal,,7,0
1978,HELL_APOCALIPS,Hell Apocalypse,86,65433,1,46666,32000,5733,6073,62,23,1,48,30,98,110,85,Large,Formless,Neutral,3,2,250,1840,1440,384,20,Normal,,8,0
1979,ZAKUDAM,Zakudam,82,43699,1,27213,16300,2000,3227,30,30,65,65,35,75,80,15,Large,Demihuman,Neutral,3,3,180,580,288,360,21,Normal,,7,0
1980,KUBLIN,Kublin,85,1176000,1,100000,100000,1180,1400,20,10,1,106,25,40,72,20,Medium,Demihuman,Earth,1,1,100,964,648,300,21,Boss,Mvp,5,1
1981,I_HIGH_ORC,Safeguard Chief,88,111111,1,3618,1639,428,533,15,5,55,46,55,35,82,40,Large,Demihuman,Fire,2,1,150,1500,500,1000,21,Normal,,0,0
1982,I_ORC_ARCHER,Orc Sniper,85,62000,1,1729,1787,1310,1390,10,5,1,44,25,20,125,20,Medium,Demihuman,Earth,1,9,300,1960,620,480,09,Normal,,0,0
1983,I_ORC_SKELETON,Depraved Orc Spirit,87,80087,1,4501,67,896,1159,14,30,1,31,41,93,67,30,Medium,Undead,Undead,1,1,130,2420,720,648,4,Normal,,0,0
1984,I_ORC_LADY,Shaman Cargalache,58,50058,1,4870,98,823,1212,35,10,60,35,52,18,79,20,Medium,Demihuman,Earth,2,1,145,1050,900,288,21,Normal,,0,0
1985,DANDELION,Dandelion Member,37,5176,1,0,0,305,360,0,10,28,19,32,0,63,20,Medium,Demihuman,Dark,2,1,250,1772,72,384,21,Normal,,0,0
1986,TATACHO,Tatacho,106,39500,1,23700,13825,10000,11000,20,17,106,40,30,25,115,6,Medium,Brute,Earth,1,2,150,1000,768,360,7,Normal,,7,0
1987,CENTIPEDE,Centipede,110,45662,1,27397,15982,15000,16000,40,25,112,43,30,5,131,12,Medium,Insect,Poison,2,2,150,1000,792,336,21,Normal,Detector,8,0
1988,NEPENTHES,Nepenthes,75,10350,1,5175,2587,415,565,25,10,75,20,30,5,65,5,Medium,Plant,Poison,2,7,1000,500,576,504,10,Normal,,7,0
1989,HILLSRION,Hillslion,105,34600,1,20760,12110,5000,5500,28,15,105,60,30,15,115,5,Small,Brute,Earth,1,1,100,400,780,576,13,Normal,,8,0
1990,HARDROCK_MOMMOTH,Hardrock Mammoth,115,4137000,1,827400,413700,30000,36000,50,60,115,35,1,30,150,15,Large,Brute,Earth,3,2,150,1000,660,588,21,Boss,,7,0
1991,TENDRILRION,Tendrilion,113,3657330,1,731466,365733,20000,24000,33,30,113,60,1,45,147,13,Medium,Brute,Earth,2,2,100,500,960,360,21,Boss,,7,0
1992,CORNUS,Cornus,108,41220,1,30854,4427,12000,13000,35,80,110,45,80,200,105,10,Medium,Brute,Holy,3,2,120,1000,624,300,3,Normal,,8,0
1993,NAGA,Naga,111,46708,1,30360,16348,8000,8800,38,15,113,42,30,108,122,13,Large,Brute,Earth,2,3,150,400,864,432,21,Normal,,7,0
1994,LUCIOLA_VESPA,Luciola Vespa,104,32600,1,16300,11410,9000,9900,29,5,104,56,30,20,116,4,Medium,Insect,Wind,1,1,110,1000,864,432,08,Normal,Detector,8,0
1995,PINGUICULA,Pinguicula,80,13680,1,6840,3420,600,720,25,5,102,23,30,10,86,2,Medium,Plant,Earth,3,1,150,700,600,360,13,Normal,,7,0
1997,G_TATACHO,Tatacho,106,39500,1,0,0,10000,11000,20,17,106,40,30,25,115,6,Medium,Brute,Earth,1,2,150,1000,768,360,7,Normal,,0,0
1998,G_HILLSRION,Hillslion,105,34600,1,0,0,5000,5500,28,15,105,60,30,15,115,5,Small,Brute,Earth,1,1,100,400,780,576,13,Normal,,0,0
1999,CENTIPEDE_LARVA,Centipede Larva,80,12000,1,3600,4800,948,1115,20,20,80,33,15,3,75,10,Small,Insect,Poison,1,2,150,1000,792,336,21,Normal,Detector,7,0
2008,WOOMAWANG,Woomawang,82,4000000,1,100000,100000,8000,10000,40,40,60,110,200,250,166,66,Large,Demon,Ghost,2,3,250,828,528,192,21,Normal,,0,0
2009,WOOMAWANG_,Woomawang,82,2000000,1,100000,100000,16000,20000,40,40,60,110,200,250,166,66,Medium,Demon,Ghost,2,1,100,414,1080,336,21,Normal,,1,0
2010,G_MAJORUROS,Ox,66,500000,1,10,10,1200,3200,25,15,65,50,20,20,85,48,Large,Demon,Ghost,1,1,250,1100,960,780,06,Boss,,0,0
2013,DRACO,Draco,82,18300,1,6100,4100,410,710,10,5,1,23,30,34,62,2,Medium,Dragon,Earth,1,1,250,576,960,504,3,Normal,,7,0
2014,DRACO_EGG,Draco Egg,67,9822,1,1200,1600,1,2,56,40,1,1,56,34,1,63,Medium,Dragon,Earth,4,0,1000,24,1,1,06,Normal,,2,0
2015,PINGUICULA_D,Dark Pinguicula,83,8780,1,7740,5200,600,1450,15,5,1,23,22,12,89,2,Medium,Plant,Poison,2,1,290,1426,600,360,13,Normal,,5,0
2016,AQUA_ELEMENTAL,Aqua Elemental,83,33220,1,5430,15300,400,1600,8,12,1,23,19,87,77,2,Large,Formless,Water,4,1,230,504,960,576,09,Normal,,4,0
2017,RATA,Rata,107,216600,1,70012,34000,8000,15000,32,52,1,51,22,132,99,15,Medium,Demihuman,Earth,3,1,150,792,540,420,20,Normal,,4,0
2018,DUNEYRR,Duneyrr,107,265100,1,83030,52000,16000,19000,39,35,1,60,45,89,105,15,Medium,Demihuman,Earth,3,1,200,672,420,360,20,Normal,,6,0
2019,ANCIENT_TREE,Ancient Tree,102,30030,1,11020,8900,13200,17400,39,43,1,30,73,58,45,30,Large,Plant,Earth,3,1,290,504,960,576,13,Normal,,5,0
2020,RHYNCHO,Rhyncho,85,18900,1,2040,6000,350,2300,5,19,1,56,12,35,89,10,Medium,Formless,Water,3,1,240,576,660,420,13,Normal,,3,0
2021,PHYLLA,Phylla,85,23880,1,3040,6600,350,2550,8,22,1,59,15,25,99,10,Medium,Formless,Water,3,10,240,360,780,432,5,Normal,,3,0
2022,S_NYDHOG,Nidhoggr's Shadow,117,3450000,1,4800000,3900000,17000,49000,60,75,1,34,62,236,188,34,Large,Dragon,Dark,4,2,150,1596,1620,864,21,Boss,Mvp,7,3
2023,DARK_SHADOW,Dark Shadow,114,42900,1,21000,14000,10000,15000,35,44,1,23,12,145,102,60,Small,Formless,Dark,2,1,220,768,1776,648,09,Normal,Detector,7,0
2024,BRADIUM_GOLEM,Bradium Golem,101,45200,1,14000,18920,12000,13000,78,22,0,10,82,25,60,12,Large,Formless,Earth,2,1,300,1008,1200,540,20,Normal,,4,0
2026,DANDELION_,Runaway Dandelion Member,90,552000,1,50000,25000,3050,4300,25,35,1,66,66,45,88,66,Medium,Demihuman,Dark,1,1,230,1772,72,384,21,Normal,,8,0
2027,G_DARK_SHADOW,Dark Shadow,114,42900,1,0,0,10000,15000,35,44,1,23,12,145,102,60,Small,Formless,Dark,2,1,220,768,1776,648,21,Normal,Detector,0,0
2030,HIDEN_PRIEST,Hiden Priest,90,240000,1,0,0,1300,1983,0,30,1,32,40,100,82,40,Large,Demon,Undead,4,2,150,432,432,360,21,Boss,,1,0
2031,DANDELION_H,Dandelion,80,120000,1,0,0,305,610,0,10,1,19,32,0,63,20,Medium,Demihuman,Dark,2,1,250,1772,72,384,21,Boss,,1,0
2042,SILVERSNIPER,Silver Sniper,100,4500,1,0,0,300,300,80,10,10,60,10,10,100,10,Medium,Formless,Neutral,1,9,1000,504,1020,360,10,Normal,,1,0
2043,MAGICDECOY_FIRE,Magic Decoy,100,2500,1,0,0,150,150,16,60,10,10,10,100,50,10,Medium,Formless,Fire,1,7,1000,504,1020,360,6,Normal,,1,0
2044,MAGICDECOY_WATER,Magic Decoy,100,2500,1,0,0,150,150,16,60,10,10,10,100,50,10,Medium,Formless,Water,1,7,1000,504,1020,360,6,Normal,,1,0
2045,MAGICDECOY_EARTH,Magic Decoy,100,2500,1,0,0,150,150,16,60,10,10,10,100,50,10,Medium,Formless,Earth,1,7,1000,504,1020,360,6,Normal,,1,0
2046,MAGICDECOY_WIND,Magic Decoy,100,2500,1,0,0,150,150,16,60,10,10,10,100,50,10,Medium,Formless,Wind,1,7,1000,504,1020,360,6,Normal,,1,0
2047,W_NAGA,Naga,99,46708,1,0,0,492,605,61,15,113,42,30,18,122,13,Large,Brute,Earth,2,3,150,400,864,432,21,Normal,,1,0
2049,W_BRADIUM_GOLEM,Bradium Golem,99,45200,1,0,0,720,886,125,18,0,10,82,2,60,12,Large,Formless,Earth,2,1,300,1008,1200,540,4,Normal,CastSensorIdle,1,0
2057,E_CRAMP,Cramp,1,50,1,0,0,7,10,0,5,1,1,1,1,6,30,Medium,Plant,Water,1,1,400,1872,672,480,06,Boss,,0,0
2068,BOITATA,Boitata,93,1283990,1,74288,77950,3304,4266,32,66,140,99,30,109,100,90,Large,Brute,Fire,3,2,200,1152,1152,576,21,Boss,Mvp,7,3
2069,IARA,Iara,79,18952,1,5517,1500,614,713,0,76,69,14,41,60,69,20,Medium,Fish,Water,3,1,200,384,672,288,17,Normal,,7,0
2070,PIRANHA,Piranha,75,15882,1,3877,2023,549,590,7,12,69,45,30,30,66,35,Large,Fish,Water,3,1,200,768,480,864,4,Normal,,7,0
2071,HEADLESS_MULE,Headless Mule,80,20065,1,6666,4111,903,960,33,44,68,51,50,35,67,20,Large,Demon,Fire,3,1,165,1216,816,432,4,Normal,Detector,7,0
2072,JAGUAR,Jaguar,71,12590,1,1820,1012,538,580,44,15,69,30,45,5,59,5,Medium,Brute,Earth,2,1,150,576,1248,480,17,Normal,,5,0
2073,TOUCAN,Toucan,70,10555,1,1002,1552,478,513,12,12,54,14,40,35,44,10,Medium,Brute,Wind,2,1,155,960,1440,960,3,Normal,,5,0
2074,CURUPIRA,Curupira,68,8669,1,1209,850,409,444,42,12,32,23,38,20,45,10,Medium,Demihuman,Earth,1,1,250,528,480,384,7,Normal,,5,0
2076,S_WIND_GHOST,Shadow of Deception,105,190800,1,0,0,462,957,64,51,62,44,25,105,85,20,Medium,Demon,Wind,3,1,150,1056,1056,336,21,Normal,Detector,0,0
2077,S_SKOGUL,Shadow of Illusion,105,244400,1,0,0,910,1166,72,15,100,88,63,99,95,37,Medium,Demon,Dark,3,1,190,720,384,480,20,Normal,Detector,0,0
2078,S_SUCCUBUS,Shadow of Pleasure,105,206660,1,0,0,880,1204,76,48,100,70,45,110,102,85,Medium,Demon,Dark,3,1,155,1306,1056,288,21,Normal,Detector,0,0
2081,E_HYDRA,Strange Hydra,14,660,1,0,0,22,28,100,100,1,14,14,1,40,2,Small,Plant,Water,2,7,1000,800,432,600,06,Guardian,,0,0
2082,G_PIRANHA,Piranha,75,15882,1,0,0,549,590,7,12,69,45,30,30,66,35,Large,Fish,Water,3,1,200,768,480,864,20,Normal,,0,0
