id,aegis_name,name,type,sub_type,buy,sell,weight,attack,magic_attack,defense,range,slots,weapon_level,armor_level,equip_level_min,equip_level_max,refineable,jobs,classes,gender,locations,script,equip_script,unequip_script
2620,Ring_Of_Rogue,Rogue's Treasure,Armor,,10000,,100,0,0,0,0,0,,1,70,0,False,"Assassin, Ninja, Rogue, Thief",All,Both,Both_Accessory,"if (readparam(bStr)>=90) {
   bonus bHit,10;
   bonus bFlee,10;
}
if (readparam(bAgi)>=90) {
   bonus bBaseAtk,10;
   bonus bCritical,10;
}
",,
2621,Ring_,Ring,Armor,,30000,,200,0,0,0,0,1,,1,90,0,False,All,All,Both,Both_Accessory,"bonus bStr,1;
",,
2622,Earring_,Earring,Armor,,30000,,200,0,0,0,0,1,,1,90,0,False,All,All,Both,Both_Accessory,"bonus bInt,1;
",,
2623,Necklace_,Necklace,Armor,,30000,,200,0,0,0,0,1,,1,90,0,False,All,All,Both,Both_Accessory,"bonus bVit,1;
",,
2624,Glove_,Glove,Armor,,30000,,200,0,0,0,0,1,,1,90,0,False,All,All,Both,Both_Accessory,"bonus bDex,1;
",,
2625,Brooch_,Brooch,Armor,,30000,,200,0,0,0,0,1,,1,90,0,False,All,All,Both,Both_Accessory,"bonus bAgi,1;
",,
2626,Rosary_,Rosary,Armor,,15000,,200,0,0,0,0,1,,1,90,0,False,All,All,Both,Both_Accessory,"bonus bMdef,3;
bonus bLuk,1;
",,
2627,Belt,Belt,Armor,,20000,,1200,0,0,0,0,1,,1,25,0,False,All,All,Both,Both_Accessory,,,
2628,Novice_Armlet,Novice Armlet,Armor,,400,,200,0,0,0,0,1,,1,1,0,False,"Novice, SuperNovice",All,Both,Both_Accessory,,,
2629,Magingiorde,Megingjard,Armor,,20,,8000,0,0,2,0,0,,1,94,0,False,All,All,Both,Both_Accessory,"bonus bStr,40;
bonus bMdef,7;
",,
2630,Brysinggamen,Brisingamen,Armor,,20,,1500,0,0,1,0,0,,1,94,0,False,All,All,Both,Both_Accessory,"bonus bStr,6;
bonus bAgi,6;
bonus bVit,6;
bonus bInt,6;
bonus bLuk,10;
bonus bMdef,5;
",,
2631,First_Age_Ring,Celebration Ring,Armor,,1,,10,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,,,
2634,Bridegroom_Ring,Wedding Ring,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Male,Both_Accessory,"skill ""WE_MALE"",1;
skill ""WE_FEMALE"",1;
skill ""WE_CALLPARTNER"",1;
",,
2635,Bride_Ring,Wedding Ring,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Female,Both_Accessory,"skill ""WE_MALE"",1;
skill ""WE_FEMALE"",1;
skill ""WE_CALLPARTNER"",1;
",,
2636,Gold_Ring_,Gold Christmas Ring,Armor,,30000,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bLuk,1;
",,
2637,Silver_Ring_,Silver Christmas Ring,Armor,,20000,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bLuk,1;
",,
2638,Exorcize_Sachet,Sacred Incense,Armor,,20000,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bStr,1;
bonus bLuk,1;
",,
2639,Purification_Sachet,Occult Incense,Armor,,20000,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bInt,1;
bonus bAgi,1;
",,
2640,Kafra_Ring,Kafra Ring,Armor,,40000,,200,0,0,1,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bStr,1;
bonus bInt,1;
bonus bAgi,1;
bonus bLuk,1;
bonus bMdef,1;
",,
2641,Fashionable_Sack,Fashion Hip Sack,Armor,,20,,700,0,0,0,0,0,,1,50,0,False,"Alchemist, Blacksmith, Merchant",All,Both,Both_Accessory,"bonus bStr,2;
",,
2642,Serin's_Gold_Ring,Serin's Gold Ring,Armor,,20,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,,,
2643,Serin's_Gold_Ring_,Serin's Gold Ring,Armor,,45000,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,,,
2644,The_Sign_,The Sign,Armor,,2,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
",,
2645,Moonlight_Ring,Moonlight Ring,Armor,,40000,,200,0,0,0,0,0,,1,60,0,False,"Assassin, Ninja, Rogue, Thief",All,Both,Both_Accessory,"bonus bMdef,2;
",,
2646,Bunch_Of_Carnation,Bunch of Carnations,Armor,,2,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bAllStats,3;
",,
2647,Nile_Rose,Nile Rose,Armor,,2,,100,0,0,0,0,1,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bMaxHP,10;
",,
2648,Morpheus's_Ring,Morpheus's Ring,Armor,,30000,,100,0,0,0,0,0,,1,33,0,False,All,All,Both,Both_Accessory,"bonus bInt,1;
bonus bMaxSPrate,5;
",,
2649,Morpheus's_Armlet,Morpheus's Bracelet,Armor,,30000,,100,0,0,0,0,0,,1,33,0,False,All,All,Both,Both_Accessory,"bonus bInt,1;
bonus bMaxSPrate,5;
",,
2650,Morrigane's_Belt,Morrigane's Belt,Armor,,30000,,200,0,0,0,0,0,,1,61,0,False,All,All,Both,Both_Accessory,"bonus bBaseAtk,5;
bonus bCritical,3;
",,
2651,Morrigane's_Pendant,Morrigane's Pendant,Armor,,30000,,200,0,0,0,0,0,,1,61,0,False,All,All,Both,Both_Accessory,"bonus bStr,2;
bonus bCritical,3;
",,
2652,Cursed_Lucky_Brooch,Goddess of Fortune's Cursed Brooch,Armor,,20,,100,0,0,0,0,0,,1,40,0,False,All,All,Both,Both_Accessory,"bonus bCritical,6;
bonus2 bAddEff2,Eff_Curse,50;
",,
2653,Sacrifice_Ring,Sacrifice Ring,Armor,,20,,100,0,0,0,0,0,,1,90,0,False,All,All,Both,Both_Accessory,,,
2654,Shinobi's_Sash,Shinobi Sash,Armor,,20000,,300,0,0,1,0,0,,1,30,0,False,"Assassin, Ninja, Rogue, Thief",All,Both,Both_Accessory,"bonus bStr,1;
bonus bAgi,1;
bonus bMdef,1;
",,
2655,Bloody_Iron_Ball,Bloodied Shackle Ball,Armor,,50000,,4000,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,,,
2656,Hyper_Changer,Armor Charm,Armor,,20000,,1000,0,0,1,0,0,,1,1,0,False,"Alchemist, Assassin, Blacksmith, Crusader, Knight, Merchant, Rogue, Swordman, Thief",All,Both,Both_Accessory,"bonus bMaxHP,50;
",,
2657,Lab_Passport,Laboratory Permit,Armor,,20,,100,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,,,
2658,Nile_Rose_,Nile Rose,Armor,,2,,100,0,0,0,0,1,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bMaxHP,10;
",,
2659,Vesper_Core01,Vesper Core 01,Armor,,20,,100,0,0,1,0,0,,1,1,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bMdef,3;
bonus bInt,2;
bonus bMaxSPrate,5;
",,
2660,Vesper_Core02,Vesper Core 02,Armor,,20,,100,0,0,1,0,0,,1,1,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bMdef,3;
bonus bStr,3;
bonus bBaseAtk,10;
",,
2661,Vesper_Core03,Vesper Core 03,Armor,,20,,100,0,0,1,0,0,,1,1,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bMdef,3;
bonus bAgi,3;
bonus bFlee,5;
",,
2662,Vesper_Core04,Vesper Core 04,Armor,,20,,100,0,0,1,0,0,,1,1,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bMdef,3;
bonus bDex,3;
bonus bHit,10;
",,
2663,Gauntlet_Of_Accuracy,Gauntlet of Hit,Armor,,20,,900,0,0,0,0,0,,1,75,0,False,All,All,Both,Both_Accessory,"bonus bHit,15;
bonus bStr,1;
",,
2664,Scarf_Belt,Belcarf,Armor,,20,,200,0,0,0,0,0,,1,75,0,False,All,All,Both,Both_Accessory,"bonus bDex,2;
bonus bInt,1;
",,
2665,Ring_Of_Exorcism,Exorcising Ring,Armor,,20,,500,0,0,0,0,0,,1,60,0,False,"Acolyte, Monk, Priest",All,Both,Both_Accessory,"bonus bMdef,1;
bonus2 bExpAddRace,RC_Undead,5;
bonus2 bExpAddRace,RC_Demon,5;
",,
2666,Lamp_Of_Hope,Lantern of Hope,Armor,,20,,100,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bStr,2;
bonus2 bResEff,Eff_Blind,1000;
",,
2667,Glove_Of_Archer,Renown Archer's Gloves,Armor,,20,,300,0,0,0,0,0,,1,60,0,False,All,All,Both,Both_Accessory,"bonus bHit,5;
bonus bCritical,5;
bonus bDex,1;
",,
2668,Women's_Glory,Woman Glory,Armor,,,,500,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,,,
2669,Golden_Necklace_,RJC Necklace,Armor,,30000,,100,0,0,0,0,1,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bMaxSP,10;
",,
2670,Ring_Of_Longing,Ring of Longing,Armor,,20,,100,0,0,1,0,0,,1,30,0,False,All,All,Both,Both_Accessory,"bonus bFlee,5;
",,
2671,Thimble_Of_Archer_,Bow Thimble,Armor,,10000,,100,0,0,0,0,1,,1,65,0,False,"Archer, BardDancer, Hunter",All,Both,Both_Accessory,"bonus bLongAtkRate,3;
",,
2672,Anniversary_Ring,3rd Anniversary Celebration Ring,Armor,,20,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,,,
2673,Shining_Ring,Warrior's Shining Ring,Armor,,,,100,0,0,0,0,0,,1,48,0,False,All,All,Both,Both_Accessory,"bonus bBaseAtk,10;
bonus bSPrecovRate,3;
",,
2674,Honor_Ring,Ring of Honor,Armor,,20,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,,,
2675,Lord_Ring,Lord Ring,Armor,,,,10,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bAllStats,3;
",,
2676,Hunter_Earring,Hunter's Earring,Armor,,20,,300,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus2 bAddMonsterDropItem,7618,100;
",,
2677,Spiritual_Ring,Spiritual Ring,Armor,,20,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bInt,2;
bonus bDex,1;
",,
2678,Ring_Of_Flame_Lord,Ring Of Flame Lord,Armor,,20,,100,0,0,0,0,0,,1,0,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bStr,2;
bonus bVit,1;
bonus bBaseAtk,15;
bonus2 bSubEle,Ele_Fire,10;
bonus3 bAutoSpell,""CH_SOULCOLLECT"",1,30;
bonus3 bAutoSpell,""MO_EXPLOSIONSPIRITS"",1,10;
bonus3 bAutoSpell,""PA_PRESSURE"",2,30;
bonus3 bAutoSpell,""MG_FIREBALL"",1,150;
bonus3 bAutoSpell,""KN_BOWLINGBASH"",5,20;
",,
2679,Ring_Of_Resonance,Ring Of Resonance,Armor,,20,,100,0,0,2,0,0,,1,0,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bAgi,2;
bonus bVit,1;
bonus bMdef,2;
bonus4 bAutoSpellWhenHit,""WZ_QUAGMIRE"",1,50,0;
bonus3 bAutoSpellWhenHit,""AS_SPLASHER"",10,20;
bonus3 bAutoSpellWhenHit,""AL_HEAL"",10,30;
bonus3 bAutoSpellWhenHit,""HP_ASSUMPTIO"",3,20;
bonus3 bAutoSpellWhenHit,""CG_TAROTCARD"",5,20;
",,
2680,Lesser_Elemental_Ring,Lesser Elemental Ring,Armor,,20,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bAllStats,1;
bonus3 bAutoSpell,""WZ_ESTIMATION"",1,80;
bonus3 bAutoSpell,""MC_IDENTIFY"",1,50;
bonus3 bAutoSpell,""TF_PICKSTONE"",1,100;
bonus3 bAutoSpell,""BS_GREED"",1,10;
bonus3 bAutoSpellWhenHit,""TK_RUN"",5,20;
bonus3 bAutoSpellWhenHit,""TK_HIGHJUMP"",3,30;
bonus3 bAutoSpellWhenHit,""NV_FIRSTAID"",1,100;
bonus3 bAutoSpellWhenHit,""TF_BACKSLIDING"",1,50;
",,
2681,Republic_Ring,Republic Anniversary Ring,Armor,,20,,1000,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bAllStats,3;
",,
2682,Ring_Of_Water,Ring of Water,Armor,,20,,100,0,0,1,0,0,,1,20,0,False,All,All,Both,Both_Accessory,"bonus2 bSubEle,Ele_Water,5;
",,
2683,Ring_Of_Fire,Ring of Fire,Armor,,20,,100,0,0,1,0,0,,1,20,0,False,All,All,Both,Both_Accessory,"bonus2 bSubEle,Ele_Fire,5;
",,
2684,Ring_Of_Wind,Ring of Wind,Armor,,20,,100,0,0,1,0,0,,1,20,0,False,All,All,Both,Both_Accessory,"bonus2 bSubEle,Ele_Wind,5;
",,
2685,Ring_Of_Earth,Ring of Earth,Armor,,20,,100,0,0,1,0,0,,1,20,0,False,All,All,Both,Both_Accessory,"bonus2 bSubEle,Ele_Earth,5;
",,
2686,Elven_Ears_C,Elven Ears,Armor,,1,,0,0,0,2,0,0,,1,1,0,False,All,All,Both,Head_Mid,"bonus bInt,1;
",,
2687,Steel_Flower_C,Steel Flower,Armor,,1,,0,0,0,1,0,0,,1,1,0,False,All,All,Both,Head_Low,"bonus2 bSubRace,RC_Plant,3;
",,
2688,Critical_Ring_C,Critical Ring,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bCritical,10;
",,
2689,Earring_C,Earring,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bInt,3;
",,
2690,Ring_C,Ring,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bStr,4;
",,
2691,Necklace_C,Necklace,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bVit,4;
",,
2692,Glove_C,Glove,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bDex,4;
",,
2693,Brooch_C,Brooch,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bAgi,4;
",,
2694,Rosary_C,Rosary,Armor,,1,,0,0,0,0,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bMdef,5;
bonus bLuk,4;
",,
2695,Safety_Ring_C,Safety Ring,Armor,,1,,0,0,0,5,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bMdef,5;
",,
2696,Vesper_Core01_C,Vesper Core 01,Armor,,1,,0,0,0,1,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bMdef,3;
bonus bInt,2;
bonus bMaxSPrate,5;
",,
2697,Vesper_Core02_C,Vesper Core 02,Armor,,1,,0,0,0,1,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bMdef,3;
bonus bStr,3;
bonus bBaseAtk,10;
",,
2698,Vesper_Core03_C,Vesper Core 03,Armor,,1,,0,0,0,1,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bMdef,3;
bonus bAgi,3;
bonus bFlee,5;
",,
2699,Vesper_Core04_C,Vesper Core 04,Armor,,1,,0,0,0,1,0,0,,1,1,0,False,All,All,Both,Both_Accessory,"bonus bMdef,3;
bonus bDex,3;
bonus bHit,10;
",,
2700,Red_Silk_Seal,Red Silk Seal,Armor,,20,,100,0,0,0,0,0,,1,60,0,False,"Crusader, Knight, Swordman",Upper,Both,Both_Accessory,,,
2701,Orleans_Glove,Orleans's Glove,Armor,,20,,100,0,0,0,0,1,,1,90,0,False,All,Upper,Both,Both_Accessory,"bonus bDex,2;
bonus bMatkRate,3;
",,
2702,Bison_Horn,Bison Horn,Armor,,20,,100,0,0,0,0,1,,1,90,0,False,All,Upper,Both,Both_Accessory,"bonus bAgi,2;
",,
2703,Expert_Ring,Expert Ring,Armor,,20,,150,0,0,0,0,1,,1,50,0,False,All,Upper,Both,Both_Accessory,"bonus bDelayRate,-5;
bonus bUseSPrate,5;
",,
2704,Golden_Accessory,Golden Accessories,Armor,,20,,100,0,0,4,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bMdef,4;
",,
2705,Golden_Accessory2,Golden Accessories,Armor,,20,,100,0,0,4,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bAddMonsterDropItem,12018,500;
",,
2706,Handcuff,Arrest Handcuffs,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,,,
2707,Gusli,GUSLI,Armor,,20,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,,,
2708,Chinese_Handicraft,Chinese Handicraft,Armor,,,,50,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus3 bAutoSpell,""MG_FIREBOLT"",5,300;
",,
2709,5_Anniversary_Coin,5th Anniversary Coin,Armor,,2,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
",,
2710,Bloody_Iron_Ball_C,Bloody Iron Ball,Armor,,1,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bBaseAtk,30;
",,
2711,Spiritual_Ring_C,Spiritual Ring,Armor,,1,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bInt,2;
bonus bDex,2;
",,
2712,Ragnarok_Limited_Ed,Ragnarok Limited Edition,Armor,,,,300,0,0,0,0,0,,1,30,0,False,All,All,Both,Both_Accessory,"bonus bVit,3;
bonus bAgi,3;
bonus bLuk,3;
",,
2713,Certificate_TW,Certificate,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,,,
2714,Marvelous_Pandent,Marvelous Pendant,Armor,,,,100,0,0,0,0,1,,1,0,0,False,All,All,Both,Both_Accessory,,,
2715,Skul_Ring_,Skull Ring,Armor,,10000,,100,0,0,0,0,1,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bSubRace,RC_Undead,1;
",,
2716,Librarian_Glove,Librarian Glove,Armor,,20,,100,0,0,0,0,1,,1,80,0,False,"Sage, SoulLinker, Wizard",All,Both,Both_Accessory,"bonus bMaxSP,20;
",,
2717,Pocket_Watch_,Pocket Watch,Armor,,20,,200,0,0,0,0,0,,1,80,0,False,"Mage, Sage, SoulLinker, Wizard",All,Both,Both_Accessory,,,
2718,Lunatic_Brooch,Lunatic Brooch,Armor,,20,,200,0,0,0,0,1,,1,65,0,False,"Archer, BardDancer, Hunter",All,Both,Both_Accessory,,,
2719,Iron_Wrist,Iron Wrist,Armor,,20,,700,0,0,1,0,0,,1,50,0,False,"Alchemist, Blacksmith, Crusader, Knight, Merchant, Swordman",All,Both,Both_Accessory,"bonus2 bSkillAtk,""SM_BASH"",6;
bonus2 bSkillAtk,""MC_MAMMONITE"",6;
",,
2720,Medal_Swordman,Medal of Honor,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,"Crusader, Knight, StarGladiator, Swordman",All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bHit,10;
bonus bMaxHP,500;
bonus bMaxSP,50;
bonus3 bAddEff,Eff_Stun,100,ATF_SHORT;
",,
2721,Medal_Thief,Medal of Honor,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,"Assassin, Ninja, Rogue, Thief",All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bFlee,10;
bonus bMaxHP,300;
bonus bMaxSP,80;
bonus3 bAddEff,Eff_Poison,100,ATF_SHORT;
",,
2722,Medal_Acolyte,Medal of Honor,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,"Acolyte, Monk, Priest",All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bMdef,6;
bonus bMaxHP,600;
bonus3 bAddEff,Eff_Silence,100,ATF_SHORT;
",,
2723,Medal_Mage,Medal of Honor,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,"Mage, Sage, SoulLinker, Wizard",All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bMdef,6;
bonus bMaxHP,600;
bonus2 bAddEffWhenHit,Eff_Stone,100;
",,
2724,Medal_Archer,Medal of Honor,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,"Archer, BardDancer, Hunter",All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bCritical,10;
bonus bMaxHP,300;
bonus bMaxSP,80;
bonus3 bAddEff,Eff_Blind,100,ATF_LONG;
",,
2725,Medal_Merchant,Medal of Honor,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,"Alchemist, Blacksmith, Merchant",All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bAspdRate,10;
bonus bMaxHP,500;
bonus bMaxSP,50;
bonus3 bAddEff,Eff_Curse,100,ATF_SHORT;
",,
2726,Icarus_Wing,Icarus Wings,Armor,,20,,100,0,0,0,0,0,,1,70,0,False,Hunter,Upper,Both,Both_Accessory,"bonus bMaxSP,50;
bonus bDex,3;
",,
2727,Bowman_Scarf,Bowman Scarf,Armor,,20,,200,0,0,0,0,0,,1,70,0,False,Hunter,Upper,Both,Both_Accessory,"bonus bMaxSP,50;
bonus bDex,3;
",,
2728,Cursed_Hand,Cursed Hand,Armor,,20,,50,0,0,0,0,1,,1,80,0,False,All,All,Both,Both_Accessory,"bonus3 bAutoSpell,""NPC_CRITICALWOUND"",1,30;
bonus bHit,10;
bonus bHPrecovRate,20;
",,
2729,Diabolus_Ring,Diabolus Ring,Armor,,20,,50,0,0,0,0,1,,1,0,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bMaxHP,100;
bonus bMaxSP,100;
bonus bHealPower,5;
bonus2 bAddDamageClass,1916,10;
bonus2 bAddDamageClass,1917,10;
",,
2730,Morroc_Seal,Seal of Continental Guard,Armor,,20,,50,0,0,0,0,1,,1,80,0,False,All,All,Both,Both_Accessory,"bonus bMaxHP,50;
bonus bAspdRate,3;
",,
2731,Morroc_Charm_Stone,Rune Spellstone,Armor,,20,,50,0,0,0,0,1,,1,80,0,False,All,All,Both,Both_Accessory,"bonus bMaxSP,50;
bonus bCastRate,-1;
",,
2732,Morroc_Ring,Death Loop,Armor,,20,,50,0,0,0,0,1,,1,80,0,False,All,All,Both,Both_Accessory,"bonus bCritical,5;
",,
2733,Medal_Gunner,Sheriff Badge,Armor,,20,,0,0,0,1,0,0,,1,70,0,False,Gunslinger,All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
bonus bCritical,10;
bonus bMaxHP,300;
bonus bMaxSP,80;
bonus3 bAddEff,Eff_Blind,100,ATF_LONG;
",,
2734,Directive_A,Directive,Armor,,,,0,0,0,1,0,0,,1,0,0,False,"Novice, SuperNovice",All,Both,Both_Accessory,,,
2735,Directive_B,Directive,Armor,,,,0,0,0,1,0,0,,1,0,0,False,"Novice, SuperNovice",All,Both,Both_Accessory,,,
2736,Navel_Ring,Navel Ring,Armor,,20,,100,0,0,0,0,0,,1,75,0,False,All,All,Both,Both_Accessory,"bonus bDex,3;
bonus bLuk,3;
bonus bMdef,2;
",,
2737,Foot_Ring,Foot Ring,Armor,,20,,150,0,0,0,0,0,,1,75,0,False,All,All,Both,Both_Accessory,"bonus bVit,3;
bonus bMaxHPRate,10;
",,
2738,Shiny_Coin,Shiny Coin,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,6;
bonus bMatkRate,6;
",,
2739,Ordinary_Coin,Ordinary Coin,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,5;
bonus bMatkRate,5;
",,
2740,Rusty_Coin,Rusty Coin,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus2 bAddClass,Class_All,3;
bonus bMatkRate,3;
",,
2741,All_In_One_Ring,All In One Ring,Armor,,20,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Both_Accessory,"bonus bAllStats,1;
bonus bNoCastCancel;
bonus bCastRate,10;
skill ""AL_HEAL"",1;
skill ""AL_TELEPORT"",1;
",,
2743,Angelic_Ring,Angelic Ring,Armor,,20,,100,0,0,0,0,0,,1,70,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bInt,2;
bonus bDex,1;
bonus bMdef,2;
autobonus3 ""{ bonus bHealPower,20; }"",100,3000,""AL_HEAL"",""{ specialeffect2 EF_HEAL3; }"";
autobonus3 ""{ bonus bHealPower,20; }"",100,3000,""AM_POTIONPITCHER"",""{ specialeffect2 EF_HEAL3; }"";
autobonus3 ""{ bonus bHealPower,20; }"",100,3000,""PR_SANCTUARY"",""{ specialeffect2 EF_HEAL3; }"";
",,
2744,Sprint_Ring,Sprint Ring,Armor,,20,,100,0,0,0,0,0,,1,70,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bCastrate,-10;
bonus bDelayRate,5;
",,
2745,Pinguicula_Corsage,Pinguicula Corsage,Armor,,20,,200,0,0,0,0,1,,1,70,0,False,"Alchemist, Assassin, BardDancer, Blacksmith, Crusader, Hunter, Knight, Monk, Priest, Rogue, Sage, SoulLinker, StarGladiator, Wizard",Upper,Both,Both_Accessory,"bonus bMdef,2;
bonus bMaxSP,25;
",,
2746,Cold_Heart,Cold Heart,Armor,,20,,100,0,0,1,0,0,,1,80,0,False,Assassin,Upper,Both,Both_Accessory,"bonus bAgi,3;
",,
2747,Black_Cat,Black Cat,Armor,,20,,100,0,0,1,0,0,,1,80,0,False,Rogue,Upper,Both,Both_Accessory,"bonus bDex,3;
",,
